status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message
153080620724_10157848188030725,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN!",,status,,2016-10-08 14:52:45,339289,39935,21105,302681,31292,350,3632,286,1048,214640.0,2525.0,"['The', 'media', 'establishment', 'want', 'race', 'WILL', 'NEVER', 'DROP', 'OUT', 'OF', 'THE', 'RACE', 'WILL', 'NEVER', 'LET', 'MY', 'SUPPORTERS', 'DOWN']"
153080620724_10157844642270725,"Here is my statement.

I've never said I'm a perfect person, nor pretended to be someone that I'm not.  I've said and done things I regret, and the words released today on this more than a decade-old video are one of them.  Anyone who knows me, know these words don't reflect who I am.

I said it, it was wrong, and I apologize.

I've travelled the country talking about change for America. But my travels have also changed me.  I've spent time with grieving mothers who've lost their children, laid off workers whose jobs have gone to other countries, and people from all walks of life who just want a better future. I have gotten to know the great people of our country, and I've been humbled by the faith they've placed in me. I pledge to be a better man tomorrow, and will never, ever let you down.
Let's be honest.  We're living in the real world.  This is nothing more than a distraction from the important issues we are facing today.  We are losing our jobs, we are less safe than we were 8 years ago and Washington is broken.
Hillary Clinton, and her kind, have run our country into the ground.

I've said some foolish things, but there is a big difference between words and actions. Bill Clinton has actually abused women and Hillary has bullied, attacked, shamed and intimidated his victims. We will discuss this more in the coming days.

See you at the debate on Sunday.",,video,https://www.facebook.com/DonaldTrump/videos/10157844642270725/,2016-10-07 23:06:27,504784,127068,377202,440371,45455,1464,10330,571,6593,832907.5,14042.5,"['statement', 'said', 'perfect', 'person', 'pretended', 'someone', 'said', 'done', 'things', 'regret', 'words', 'released', 'today', 'video', 'Anyone', 'knows', 'know', 'words', 'reflect', 'said', 'wrong', 'apologize', 'travelled', 'country', 'talking', 'change', 'America', 'But', 'travels', 'changed', 'spent', 'time', 'grieving', 'mothers', 'lost', 'children', 'laid', 'workers', 'whose', 'jobs', 'gone', 'countries', 'people', 'walks', 'life', 'want', 'better', 'future', 'gotten', 'know', 'great', 'people', 'country', 'humbled', 'faith', 'placed', 'pledge', 'better', 'man', 'tomorrow', 'let', 'Let', 'honest', 'We', 'living', 'real', 'world', 'This', 'nothing', 'distraction', 'important', 'issues', 'facing', 'today', 'We', 'losing', 'jobs', 'less', 'safe', 'years', 'ago', 'Washington', 'broken', 'Hillary', 'Clinton', 'kind', 'run', 'country', 'ground', 'said', 'foolish', 'things', 'big', 'difference', 'words', 'actions', 'Bill', 'Clinton', 'abused', 'women', 'Hillary', 'bullied', 'attacked', 'shamed', 'intimidated', 'victims', 'We', 'discuss', 'coming', 'days', 'See', 'debate', 'Sunday']"
153080620724_10157843650585725,"My team and I continue to have our thoughts & prayers with everyone effected by Hurricane Matthew. Check in on your family, friends, and neighbors -- and listen to local officials.",,status,,2016-10-07 18:11:15,49611,8649,1833,45539,3165,21,85,665,136,28705.0,1269.5,"['My', 'team', 'continue', 'thoughts', 'prayers', 'everyone', 'effected', 'Hurricane', 'Matthew', 'Check', 'family', 'friends', 'neighbors', 'listen', 'local', 'officials']"
153080620724_10157842450105725,The spirit is amazing --- thank you to this homeowner in Florida for their support.,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157842450105725/?type=3,2016-10-07 14:46:49,132771,7448,7024,121826,8452,338,1634,68,453,80239.0,1008.0,"['The', 'spirit', 'amazing', 'thank', 'homeowner', 'Florida', 'support']"
153080620724_10157830641980725,"Crooked's performance as Secretary of State was even worse than Tim Kaine's performance in the debate! No more ""DREAM DEALS"" for our enemies. Believe me -- we WILL be TOUGH. #BigLeagueTruth",,video,https://www.facebook.com/DonaldTrump/videos/10157830641980725/,2016-10-07 12:30:00,27449,4080,4808,24689,1208,204,801,60,487,20968.5,1064.0,"['Crooked', 'performance', 'Secretary', 'State', 'worse', 'Tim', 'Kaine', 'performance', 'debate', 'No', 'DREAM', 'DEALS', 'enemies', 'Believe', 'WILL', 'TOUGH', 'BigLeagueTruth']"
153080620724_10157839200475725,"#FlashbackFriday
Senator Tim Kaine squirms when asked if he'd endorse Hillary Clinton",Flashback: Kaine squirms when asked if he'd endorse Hillary Clinton,link,http://www.washingtonexaminer.com/article/2603837/,2016-10-07 10:31:19,34651,3388,6665,26076,629,384,7443,15,104,24048.5,230.5,"['FlashbackFriday', 'Senator', 'Tim', 'Kaine', 'squirms', 'asked', 'endorse', 'Hillary', 'Clinton']"
153080620724_10157811628685725,"This is an incredible MOVEMENT - On November 8th, we have one magnificent chance to take our country BACK! We WILL #MakeAmericaGreatAgain! #ImWithYou",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157811628685725/?type=3,2016-10-07 08:54:34,36285,3136,3899,32969,2979,49,186,6,96,25361.0,201.0,"['This', 'incredible', 'MOVEMENT', 'On', 'November', 'magnificent', 'chance', 'take', 'country', 'BACK', 'We', 'WILL', 'MakeAmericaGreatAgain', 'ImWithYou']"
153080620724_10157838929940725,"Thoughts & prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen to your local officials.",,video,https://www.facebook.com/DonaldTrump/videos/10157838929940725/,2016-10-06 22:05:37,67479,4249,8019,61413,4213,75,61,1610,107,47023.0,2629.0,"['Thoughts', 'prayers', 'millions', 'people', 'path', 'Hurricane', 'Matthew', 'Look', 'neighbors', 'listen', 'local', 'officials']"
153080620724_10157838413305725,"We're going to have a country that makes products again...these great companies are going to make their products in OUR country.
#TrumpNHTownHall",,status,,2016-10-06 19:28:04,50464,3996,2188,46922,3161,49,236,15,81,29953.0,184.5,"['We', 'going', 'country', 'makes', 'products', 'great', 'companies', 'going', 'make', 'products', 'OUR', 'country', 'TrumpNHTownHall']"
153080620724_10157838411610725,"If it weren't for our GREAT VETERANS---- we wouldn't be here right now!!
#TrumpNHTownHall",,status,,2016-10-06 19:27:25,45617,2041,2056,42209,3205,38,105,8,52,27431.5,116.0,"['If', 'GREAT', 'VETERANS', 'would', 'right', 'TrumpNHTownHall']"
153080620724_10157837914640725,"My son Eric & his wife Lara campaigning up in Maine - to MAKE AMERICA GREAT AGAIN! Thank you Eric, Lara, and MAINE!","Instagram photo by Donald J. Trump • Oct 6, 2016 at 10:21pm UTC",link,https://instagram.com/p/BLPPCFyjbY5/,2016-10-06 17:28:31,26409,1845,814,24247,1977,31,94,11,49,15352.5,114.5,"['My', 'son', 'Eric', 'wife', 'Lara', 'campaigning', 'Maine', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'Thank', 'Eric', 'Lara', 'MAINE']"
153080620724_10157837899775725,My son Donald Trump Jr. campaigning in OHIO! Thank you Don -- and OHIO!!,"Instagram photo by Donald J. Trump • Oct 6, 2016 at 10:19pm UTC",link,https://instagram.com/p/BLPOyqHDPnD/,2016-10-06 17:24:59,38122,1650,1024,35279,2593,53,104,12,81,21821.5,180.0,"['My', 'son', 'Donald', 'Trump', 'campaigning', 'OHIO', 'Thank', 'Don', 'OHIO']"
153080620724_10157837751560725,VOTE #TrumpPence16 on 11/8/16!,,video,https://www.facebook.com/DonaldTrump/videos/10157837751560725/,2016-10-06 16:52:56,37603,2009,3070,34653,2573,44,193,14,126,24548.5,273.0,['VOTE']
153080620724_10157837332470725,"Ivanka out in Ohio today! I am so grateful for my families support -- in wanting to MAKE AMERICA GREAT AGAIN, with all of you --- the AMERICAN PEOPLE! -DJT","Instagram photo by Donald J. Trump • Oct 6, 2016 at 8:58pm UTC",link,https://instagram.com/p/BLPFhh_jT3F/,2016-10-06 16:00:19,33929,1646,1218,31369,2370,41,103,7,39,19922.5,88.5,"['Ivanka', 'Ohio', 'today', 'grateful', 'families', 'support', 'wanting', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'AMERICAN', 'PEOPLE']"
153080620724_10157837264125725,"Thank you Missouri - my team just shared with me!
LETS MAKE AMERICA SAFE & GREAT AGAIN!
-DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157837264125725/?type=3,2016-10-06 15:55:08,151574,4311,28754,140810,8792,242,1271,71,388,122570.0,882.5,"['Thank', 'Missouri', 'team', 'shared', 'LETS', 'MAKE', 'AMERICA', 'SAFE', 'GREAT', 'AGAIN']"
153080620724_10157836287835725,"Wow – my #BigLeagueTruth team did an incredible job spreading the TRUTH about Crooked Hillary on Tuesday! We only have 3 DAYS until the next debate. Sign up for #BigLeagueTruth so we can fact check Hillary and take down the rigged system! bigleaguetruth.com. 

http://dailycaller.com/2016/10/06/exclusive-trumps-bigleaguetruth-twitter-reach-was-insanely-successful/",,status,,2016-10-06 12:17:51,17726,2300,859,16341,1180,30,133,7,35,10669.0,80.5,"['Wow', 'BigLeagueTruth', 'team', 'incredible', 'job', 'spreading', 'TRUTH', 'Crooked', 'Hillary', 'Tuesday', 'We', 'DAYS', 'next', 'debate', 'Sign', 'BigLeagueTruth', 'fact', 'check', 'Hillary', 'take', 'rigged', 'system', 'http']"
153080620724_10157834512940725,"I want to see America PROSPEROUS again – that means tax cuts for working families, and lower taxes for small businesses so owners can create more jobs! America will WIN – everyone will succeed and we will have a strong, thriving economy once again! #ImWithYou",,video,https://www.facebook.com/DonaldTrump/videos/10157834512940725/,2016-10-06 10:00:00,45878,3077,21838,42097,3428,155,102,14,82,57388.5,185.0,"['want', 'see', 'America', 'PROSPEROUS', 'means', 'tax', 'cuts', 'working', 'families', 'lower', 'taxes', 'small', 'businesses', 'owners', 'create', 'jobs', 'America', 'WIN', 'everyone', 'succeed', 'strong', 'thriving', 'economy', 'ImWithYou']"
153080620724_10157832173100725,Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:,SHOW YOUR SUPPORT FOR DONALD TRUMP,link,http://bit.ly/2dMMzucICE,2016-10-06 09:00:40,29275,2234,2348,26821,2141,128,71,10,104,19201.5,223.0,"['Nation', 'Immigration', 'And', 'Customs', 'Enforcement', 'Officers', 'ICE', 'Make', 'Presidential', 'Endorsement']"
153080620724_10157833200340725,WE have taken the lead in Virginia! Thank you for your unbelievable support. This is OUR last chance - to take back our country -- and MAKE IT SAFE & GREAT AGAIN! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157833200340725/?type=3,2016-10-06 08:00:06,61674,3048,7776,56178,4740,400,185,28,143,44893.0,328.0,"['WE', 'taken', 'lead', 'Virginia', 'Thank', 'unbelievable', 'support', 'This', 'OUR', 'last', 'chance', 'take', 'back', 'country', 'MAKE', 'IT', 'SAFE', 'GREAT', 'AGAIN']"
153080620724_10157832133415725,"25,000 Parents, Children In New York March For Charter Schools:

School choice is the great civil rights issue of our time. I am committed to providing every low-income child in America with the ability to choose the private, public, charter, magnet or religious school that is best for them and their families. My opponent wants to keep children trapped in failing government schools. This is one of the very biggest differences in this race! -DJT",Up with charters,link,http://www.nydailynews.com/opinion/charters-article-1.2813595,2016-10-06 07:00:35,15478,1163,1902,14192,1140,97,20,3,26,11186.0,56.5,"['Parents', 'Children', 'In', 'New', 'York', 'March', 'For', 'Charter', 'Schools', 'School', 'choice', 'great', 'civil', 'rights', 'issue', 'time', 'committed', 'providing', 'every', 'child', 'America', 'ability', 'choose', 'private', 'public', 'charter', 'magnet', 'religious', 'school', 'best', 'families', 'My', 'opponent', 'wants', 'keep', 'children', 'trapped', 'failing', 'government', 'schools', 'This', 'biggest', 'differences', 'race']"
153080620724_10157833197265725,"NEW Pennsylvania poll out - - thank you! See you on Monday for two rallies, PA. Tickets available at www.DonaldJTrump.com - under 'schedule.' -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157833197265725/?type=3,2016-10-06 06:00:39,50871,2730,5517,46476,3821,333,147,13,81,35667.5,181.5,"['NEW', 'Pennsylvania', 'poll', 'thank', 'See', 'Monday', 'rallies', 'Tickets', 'available']"
153080620724_10157832036315725,"Amazing rally in Reno, Nevada- thank you. Make sure you get out on 11/8 & VOTE #TrumpPence16. Together, we will put AMERICA FIRST - and MAKE AMERICA GREAT AGAIN!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157832036315725/?type=3,2016-10-05 20:23:21,21752,2172,1242,19776,1773,61,83,4,55,13585.0,116.0,"['Amazing', 'rally', 'Reno', 'thank', 'Make', 'sure', 'get', 'VOTE', 'Together', 'put', 'AMERICA', 'FIRST', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10157831722235725,"NOW IN RENO, NEVADA with the MOVEMENT! Join us for a couple of minutes!",,video,https://www.facebook.com/DonaldTrump/videos/10157831722235725/,2016-10-05 18:45:21,73272,23835,7076,57445,14110,423,501,81,712,53869.5,1545.5,"['NOW', 'IN', 'RENO', 'NEVADA', 'MOVEMENT', 'Join', 'us', 'couple', 'minutes']"
153080620724_10157831445995725,"Great round table discussion with Hispanic business owners this afternoon in Las Vegas, Nevada. Now off to Reno, Nevada for second massive rally of day!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157831445995725/?type=3,2016-10-05 17:28:52,26457,1828,1422,24357,1888,53,99,3,57,16252.5,118.5,"['Great', 'round', 'table', 'discussion', 'Hispanic', 'business', 'owners', 'afternoon', 'Las', 'Vegas', 'Nevada', 'Reno', 'Nevada', 'second', 'massive', 'rally', 'day']"
153080620724_10157831118475725,'Small business says Trump is their pick for president',Small business says Trump is their pick for president: Poll,link,http://www.cnbc.com/2016/10/05/small-business-says-trump-is-their-pick-for-president.html,2016-10-05 17:03:27,74732,2960,6809,69904,4304,124,317,13,70,49593.5,159.5,"['business', 'says', 'Trump', 'pick', 'president']"
153080620724_10157830836910725,"Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.",,status,,2016-10-05 16:20:13,126933,3562,9512,117402,3805,181,5396,15,134,76955.0,290.5,"['Bill', 'Clinton', 'right', 'Obamacare', 'work', 'make', 'sense', 'Thanks', 'Bill', 'telling', 'truth']"
153080620724_10157830369585725,"Unbelievable! Join me in NEVADA with the MOVEMENT! Nobody has ever seen anything like this before. Get out and VOTE on November 8th for #TrumpPence16! WE will MAKE AMERICA SAFE AND GREAT AGAIN, TOGETHER!!",,video,https://www.facebook.com/DonaldTrump/videos/10157830369585725/,2016-10-05 14:45:49,112037,46735,16450,84640,23737,1006,868,275,1511,91738.0,3434.5,"['Unbelievable', 'Join', 'NEVADA', 'MOVEMENT', 'Nobody', 'seen', 'anything', 'like', 'Get', 'VOTE', 'November', 'WE', 'MAKE', 'AMERICA', 'SAFE', 'AND', 'GREAT', 'AGAIN', 'TOGETHER']"
153080620724_10157829025295725,"WOW! 11,000,000 page likes ~ THANK YOU!",,status,,2016-10-05 10:43:07,116878,5418,2436,109855,5924,318,572,25,184,64823.5,405.5,"['WOW', 'page', 'likes', 'THANK', 'YOU']"
153080620724_10157828595295725,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,,status,,2016-10-05 09:11:46,109775,8668,3435,103316,5235,100,834,22,268,62145.5,569.0,"['The', 'constant', 'interruptions', 'last', 'night', 'Tim', 'Kaine', 'allowed', 'Mike', 'Pence', 'big']"
153080620724_10157806084895725,"How can Hillary lead this country when she has such a low opinion of its citizens? As president, I will empower ALL Americans to a better, BRIGHTER future.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157806084895725/?type=3,2016-10-05 05:33:42,40574,3647,9680,35269,1098,637,2591,141,838,33889.5,1887.5,"['How', 'Hillary', 'lead', 'country', 'low', 'opinion', 'citizens', 'As', 'president', 'empower', 'ALL', 'Americans', 'better', 'BRIGHTER', 'future']"
153080620724_10157825435375725,Enough said! #MakeAmericaGreatAgain #BigLeagueTruth,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157825435375725/?type=3,2016-10-04 22:15:37,197810,8361,27031,181901,14687,246,843,21,112,146430.0,255.5,"['Enough', 'said', 'MakeAmericaGreatAgain', 'BigLeagueTruth']"
153080620724_10157825339880725,There's a reason why people question the TRUSTWORTHINESS of Hillary Clinton and that's because they're paying attention! CROOKED Hillary is shady!,Trustworthiness,video,https://www.facebook.com/DonaldTrump/videos/10157825339880725/,2016-10-04 22:00:13,66365,3355,9812,61124,4187,86,845,12,111,49553.0,240.0,"['There', 'reason', 'people', 'question', 'TRUSTWORTHINESS', 'Hillary', 'Clinton', 'paying', 'attention', 'CROOKED', 'Hillary', 'shady']"
153080620724_10157825342090725,Mike Pence won big. We should all be proud of Mike!,,status,,2016-10-04 21:56:49,251700,14142,6704,234676,15576,206,1015,33,194,143176.0,437.5,"['Mike', 'Pence', 'big', 'We', 'proud', 'Mike']"
153080620724_10157825267390725,"Together we will WIN and #MakeAmericaGreatAgain! Very proud of my running mate and our next Vice President, Mike Pence!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10157825267390725/?type=3,2016-10-04 21:39:17,145528,6614,22562,133464,11421,121,338,15,169,112117.0,360.5,"['WIN', 'MakeAmericaGreatAgain', 'Very', 'proud', 'running', 'mate', 'next', 'Vice', 'President', 'Mike', 'Pence']"
153080620724_10157825216700725,This is Crooked Hillary at her finest! Our future Vice President Mike Pence speaks the TRUTH about the shady Clinton Foundation!,Clinton Foundation,video,https://www.facebook.com/DonaldTrump/videos/10157825216700725/,2016-10-04 21:30:37,99515,7355,22853,92666,5562,258,736,20,273,86432.5,576.0,"['This', 'Crooked', 'Hillary', 'finest', 'Our', 'future', 'Vice', 'President', 'Mike', 'Pence', 'speaks', 'TRUTH', 'shady', 'Clinton', 'Foundation']"
153080620724_10157825190880725,"Tim Kaine and Hillary Clinton have some things in common! Just like Clinton, Kaine also has a pay-to-play problem! Like I said, CORRUPTION!",Pay-To-Play,video,https://www.facebook.com/DonaldTrump/videos/10157825190880725/,2016-10-04 21:21:42,42549,3144,23995,34497,488,2406,764,137,4257,56135.0,8719.5,"['Tim', 'Kaine', 'Hillary', 'Clinton', 'things', 'common', 'Just', 'like', 'Clinton', 'Kaine', 'problem', 'Like', 'said', 'CORRUPTION']"
153080620724_10157825117215725,I am PROUD to have Mike Pence as my running mate! He balanced his budget and finished his term with $2 billion in the bank. What has Tim Kaine done?!,Mike Pence Record,video,https://www.facebook.com/DonaldTrump/videos/10157825117215725/,2016-10-04 21:12:17,215699,11588,101377,196980,12632,490,5300,48,249,263677.5,570.0,"['PROUD', 'Mike', 'Pence', 'running', 'mate', 'He', 'balanced', 'budget', 'finished', 'term', 'bank', 'What', 'Tim', 'Kaine', 'done']"
153080620724_10157825089490725,"I stand for ALL AMERICANS! Deplorables, basement dwellers, I stand for ALL of YOU!",Deplorables,video,https://www.facebook.com/DonaldTrump/videos/10157825089490725/,2016-10-04 21:08:29,107084,8171,14052,97277,6904,165,2571,19,148,76785.5,324.5,"['stand', 'ALL', 'AMERICANS', 'Deplorables', 'basement', 'dwellers', 'stand', 'ALL', 'YOU']"
